transaction_id,date,customer_id,product_name,category,quantity,unit_price,total_amount,region,sales_rep,quarter,month,year,discount_percent
TXN_377238,2024-09-11,Customer_097,Widget A,Accessories,5,80.74,403.7,North,Alice Johnson,Q3,September,2024,8.0
TXN_888977,2024-07-28,Customer_069,Gadget Y,Accessories,3,188.21,564.64,South,David Wilson,Q3,July,2024,0.0
TXN_252200,2024-10-27,Customer_068,Gadget Y,Tools,4,147.18,588.73,West,Alice Johnson,Q4,October,2024,15.9
TXN_656011,2024-10-19,Customer_088,Tool Lite,Tools,3,37.88,113.63,North,Alice Johnson,Q4,October,2024,0.0
TXN_740140,2025-07-07,Customer_084,Gadget X,Tools,2,34.04,68.07,East,Carol Davis,Q3,July,2025,16.0
TXN_510154,2024-06-11,Customer_060,Tool Lite,Accessories,5,50.98,254.9,South,Eva Brown,Q2,June,2024,0.0
TXN_823809,2025-03-09,Customer_024,Gadget X,Accessories,1,594.38,594.38,East,Eva Brown,Q1,March,2025,0.2
TXN_202444,2023-12-02,Customer_068,Widget A,Tools,4,34.1,136.42,North,David Wilson,Q4,December,2023,0.0
TXN_135695,2024-07-10,Customer_004,Gadget X,Electronics,6,64.93,389.55,Central,Alice Johnson,Q3,July,2024,11.9
TXN_227706,2024-05-03,Customer_091,Tool Pro,Accessories,2,304.75,609.5,North,Alice Johnson,Q2,May,2024,0.0
TXN_900962,2024-02-04,Customer_083,Gadget Y,Accessories,3,9.35,28.04,Central,Bob Smith,Q1,February,2024,0.0
TXN_408877,2025-09-05,Customer_060,Widget B,Tools,6,59.11,354.64,North,David Wilson,Q3,September,2025,0.0
TXN_800007,2024-07-03,Customer_099,Gadget Y,Accessories,5,113.43,567.17,East,Carol Davis,Q3,July,2024,1.5
TXN_448813,2023-11-26,Customer_008,Gadget Y,Tools,3,131.67,395.0,East,Carol Davis,Q4,November,2023,1.4
TXN_287110,2024-04-16,Customer_083,Tool Pro,Tools,4,130.18,520.73,West,Alice Johnson,Q2,April,2024,15.4
TXN_211410,2024-05-04,Customer_057,Tool Pro,Accessories,4,44.8,179.22,East,Alice Johnson,Q2,May,2024,1.4
TXN_621877,2024-06-06,Customer_020,Gadget Y,Electronics,5,800.58,4002.88,North,Alice Johnson,Q2,June,2024,0.0
TXN_445852,2024-06-22,Customer_051,Widget B,Accessories,1,717.99,717.99,Central,Alice Johnson,Q2,June,2024,0.0
TXN_523533,2025-02-07,Customer_094,Gadget Y,Tools,4,64.58,258.3,North,Eva Brown,Q1,February,2025,7.7
TXN_694798,2025-08-29,Customer_069,Gadget Y,Electronics,2,175.3,350.59,East,Carol Davis,Q3,August,2025,0.0
TXN_778506,2024-11-07,Customer_012,Widget A,Accessories,1,713.35,713.35,East,Eva Brown,Q4,November,2024,0.0
TXN_897392,2024-09-06,Customer_099,Widget A,Tools,2,308.25,616.51,East,Bob Smith,Q3,September,2024,0.8
TXN_413388,2024-10-21,Customer_090,Tool Lite,Electronics,5,67.15,335.73,West,Alice Johnson,Q4,October,2024,0.0
TXN_763529,2024-09-25,Customer_057,Gadget Y,Electronics,4,125.03,500.11,South,Bob Smith,Q3,September,2024,0.5
TXN_507652,2025-05-23,Customer_009,Widget B,Tools,4,57.51,230.03,Central,Carol Davis,Q2,May,2025,0.0
TXN_455766,2024-12-27,Customer_008,Widget A,Electronics,5,114.12,570.6,East,Alice Johnson,Q4,December,2024,0.0
TXN_648530,2024-04-27,Customer_059,Tool Lite,Accessories,1,1177.82,1177.82,Central,Bob Smith,Q2,April,2024,0.0
TXN_871185,2024-05-19,Customer_019,Widget A,Electronics,1,69.01,69.01,West,Alice Johnson,Q2,May,2024,0.0
TXN_835363,2025-06-18,Customer_084,Widget A,Electronics,4,67.03,268.1,South,Alice Johnson,Q2,June,2025,1.0
TXN_740916,2024-08-03,Customer_022,Widget A,Tools,2,163.96,327.91,Central,Alice Johnson,Q3,August,2024,0.0
TXN_723879,2024-01-10,Customer_079,Widget A,Tools,3,80.63,241.89,South,Alice Johnson,Q1,January,2024,0.0
TXN_811351,2024-12-03,Customer_052,Gadget X,Accessories,1,291.91,291.91,East,Alice Johnson,Q4,December,2024,0.0
TXN_437211,2025-05-05,Customer_028,Tool Pro,Electronics,2,420.49,840.98,North,Eva Brown,Q2,May,2025,1.3
TXN_276214,2024-06-30,Customer_090,Widget B,Tools,4,247.12,988.48,East,Eva Brown,Q2,June,2024,4.9
TXN_204823,2025-05-11,Customer_081,Widget A,Electronics,1,180.39,180.39,Central,David Wilson,Q2,May,2025,0.0
TXN_106658,2023-10-10,Customer_001,Gadget Y,Electronics,5,65.24,326.22,South,Alice Johnson,Q4,October,2023,0.0
TXN_827191,2025-05-23,Customer_099,Gadget X,Tools,4,453.92,1815.68,West,Bob Smith,Q2,May,2025,12.8
TXN_350875,2025-03-12,Customer_023,Gadget Y,Tools,2,392.12,784.23,Central,Alice Johnson,Q1,March,2025,0.0
TXN_757658,2025-02-16,Customer_039,Tool Pro,Electronics,2,97.47,194.95,East,David Wilson,Q1,February,2025,4.7
TXN_748985,2024-01-22,Customer_047,Tool Pro,Electronics,5,16.47,82.37,Central,Eva Brown,Q1,January,2024,15.4
TXN_155646,2025-07-30,Customer_025,Widget B,Tools,2,323.24,646.48,North,Bob Smith,Q3,July,2025,0.0
TXN_267520,2025-01-21,Customer_086,Gadget Y,Electronics,2,56.11,112.23,North,Alice Johnson,Q1,January,2025,0.0
TXN_363592,2024-07-11,Customer_043,Widget B,Tools,2,69.99,139.98,Central,David Wilson,Q3,July,2024,14.8
TXN_923648,2025-03-27,Customer_004,Widget B,Electronics,1,655.24,655.24,West,Eva Brown,Q1,March,2025,17.9
TXN_441806,2024-12-22,Customer_054,Tool Pro,Accessories,3,114.98,344.93,South,Carol Davis,Q4,December,2024,2.2
TXN_873584,2024-05-14,Customer_053,Widget A,Electronics,5,387.78,1938.88,South,David Wilson,Q2,May,2024,0.0
TXN_607938,2023-12-08,Customer_007,Gadget Y,Accessories,2,280.86,561.72,West,Bob Smith,Q4,December,2023,12.2
TXN_243030,2024-03-24,Customer_059,Gadget Y,Tools,2,41.8,83.6,South,Carol Davis,Q1,March,2024,0.0
TXN_133653,2024-04-18,Customer_089,Gadget X,Electronics,4,118.29,473.17,Central,Alice Johnson,Q2,April,2024,2.2
TXN_279517,2025-01-12,Customer_098,Gadget Y,Tools,2,47.97,95.94,East,Bob Smith,Q1,January,2025,0.0
TXN_741233,2025-06-03,Customer_022,Widget B,Accessories,4,111.21,444.82,Central,Eva Brown,Q2,June,2025,0.0
TXN_612977,2023-12-21,Customer_028,Gadget Y,Accessories,3,117.46,352.37,Central,David Wilson,Q4,December,2023,0.0
TXN_548906,2024-07-05,Customer_095,Widget A,Accessories,5,24.69,123.47,South,Bob Smith,Q3,July,2024,0.0
TXN_256206,2025-05-09,Customer_074,Widget B,Accessories,1,1315.39,1315.39,North,David Wilson,Q2,May,2025,0.0
TXN_905942,2023-11-04,Customer_065,Gadget Y,Accessories,3,197.94,593.83,North,David Wilson,Q4,November,2023,0.0
TXN_574419,2025-01-26,Customer_064,Tool Lite,Electronics,2,311.55,623.09,South,Alice Johnson,Q1,January,2025,0.0
TXN_526369,2023-10-06,Customer_028,Tool Lite,Accessories,2,235.92,471.83,South,Carol Davis,Q4,October,2023,13.0
TXN_801534,2023-12-25,Customer_040,Widget A,Tools,3,873.52,2620.56,South,David Wilson,Q4,December,2023,0.0
TXN_586288,2025-05-13,Customer_099,Widget A,Tools,2,461.78,923.55,South,David Wilson,Q2,May,2025,17.4
TXN_764170,2025-06-26,Customer_001,Gadget Y,Accessories,1,290.63,290.63,North,David Wilson,Q2,June,2025,0.0
TXN_410997,2024-08-29,Customer_055,Tool Pro,Electronics,2,674.11,1348.23,East,Eva Brown,Q3,August,2024,0.0
TXN_750594,2024-04-23,Customer_043,Tool Lite,Electronics,1,79.92,79.92,North,Eva Brown,Q2,April,2024,0.0
TXN_216356,2025-08-14,Customer_050,Gadget X,Electronics,1,728.76,728.76,East,David Wilson,Q3,August,2025,0.0
TXN_779658,2024-10-02,Customer_072,Gadget X,Electronics,1,400.6,400.6,North,Eva Brown,Q4,October,2024,0.0
TXN_350224,2024-04-20,Customer_070,Widget B,Tools,3,75.88,227.63,North,David Wilson,Q2,April,2024,0.0
TXN_889759,2025-05-10,Customer_096,Tool Lite,Electronics,4,77.74,310.97,South,Carol Davis,Q2,May,2025,0.0
TXN_543473,2024-06-23,Customer_036,Tool Pro,Accessories,4,553.42,2213.67,North,Alice Johnson,Q2,June,2024,0.0
TXN_652266,2024-12-30,Customer_016,Gadget Y,Accessories,1,1356.12,1356.12,West,Eva Brown,Q4,December,2024,0.0
TXN_751114,2025-03-22,Customer_048,Gadget X,Tools,2,180.04,360.08,North,Bob Smith,Q1,March,2025,0.0
TXN_509660,2025-01-04,Customer_023,Widget A,Electronics,4,76.37,305.48,East,Alice Johnson,Q1,January,2025,5.5
TXN_257808,2025-09-06,Customer_027,Widget B,Tools,5,67.32,336.59,Central,Alice Johnson,Q3,September,2025,19.4
TXN_463541,2025-03-31,Customer_054,Widget B,Tools,7,182.22,1275.55,West,Alice Johnson,Q1,March,2025,1.3
TXN_452192,2024-05-18,Customer_053,Tool Pro,Accessories,1,340.28,340.28,Central,Carol Davis,Q2,May,2024,0.0
TXN_798199,2024-08-23,Customer_090,Gadget Y,Accessories,3,77.25,231.75,Central,Eva Brown,Q3,August,2024,0.0
TXN_927691,2024-07-31,Customer_040,Tool Pro,Electronics,3,1403.66,4210.99,South,Carol Davis,Q3,July,2024,7.4
TXN_470274,2024-07-15,Customer_037,Widget A,Electronics,5,71.81,359.06,West,Bob Smith,Q3,July,2024,0.0
TXN_399102,2024-03-06,Customer_024,Tool Lite,Accessories,4,426.39,1705.58,South,Bob Smith,Q1,March,2024,2.3
TXN_562305,2024-08-13,Customer_034,Tool Pro,Electronics,1,465.36,465.36,East,Bob Smith,Q3,August,2024,14.1
TXN_255130,2025-08-05,Customer_048,Gadget X,Tools,1,288.19,288.19,West,Eva Brown,Q3,August,2025,0.0
TXN_126135,2025-03-23,Customer_052,Gadget X,Electronics,3,245.92,737.77,West,Bob Smith,Q1,March,2025,0.0
TXN_874368,2024-08-16,Customer_070,Widget B,Electronics,6,106.78,640.65,Central,Carol Davis,Q3,August,2024,0.0
TXN_890795,2024-07-22,Customer_074,Gadget Y,Tools,4,276.36,1105.45,South,Eva Brown,Q3,July,2024,0.0
TXN_217771,2024-12-19,Customer_094,Gadget X,Accessories,4,75.68,302.71,West,Alice Johnson,Q4,December,2024,11.0
TXN_747518,2024-08-04,Customer_029,Widget A,Tools,3,28.12,84.36,West,Carol Davis,Q3,August,2024,1.1
TXN_652005,2025-07-11,Customer_029,Widget B,Accessories,1,313.69,313.69,East,Bob Smith,Q3,July,2025,10.8
TXN_191621,2024-12-23,Customer_066,Tool Lite,Accessories,7,112.56,787.9,West,Bob Smith,Q4,December,2024,0.0
TXN_158770,2025-06-02,Customer_086,Tool Pro,Accessories,1,92.64,92.64,East,David Wilson,Q2,June,2025,17.1
TXN_112782,2024-10-06,Customer_037,Gadget Y,Tools,3,65.21,195.64,East,Carol Davis,Q4,October,2024,0.0
TXN_326172,2024-12-23,Customer_094,Tool Pro,Electronics,7,55.54,388.78,West,David Wilson,Q4,December,2024,0.0
TXN_544420,2024-07-15,Customer_094,Widget B,Accessories,4,307.95,1231.82,West,Bob Smith,Q3,July,2024,0.0
TXN_317877,2025-05-28,Customer_039,Widget A,Electronics,2,911.33,1822.65,West,Eva Brown,Q2,May,2025,0.0
TXN_192744,2023-11-30,Customer_001,Tool Pro,Tools,3,230.98,692.94,West,Carol Davis,Q4,November,2023,0.0
TXN_695503,2025-04-15,Customer_097,Gadget Y,Accessories,4,44.16,176.62,South,Bob Smith,Q2,April,2025,7.6
TXN_962767,2025-04-13,Customer_039,Gadget Y,Electronics,1,35.36,35.36,Central,Carol Davis,Q2,April,2025,0.0
TXN_929653,2025-01-10,Customer_001,Widget B,Electronics,3,78.1,234.29,South,Carol Davis,Q1,January,2025,0.0
TXN_230208,2025-07-10,Customer_084,Tool Lite,Tools,3,109.54,328.61,East,David Wilson,Q3,July,2025,18.1
TXN_225152,2025-07-15,Customer_098,Widget B,Electronics,1,647.18,647.18,East,David Wilson,Q3,July,2025,0.0
TXN_479332,2023-12-01,Customer_075,Tool Pro,Accessories,3,160.93,482.78,West,Eva Brown,Q4,December,2023,0.0
TXN_599164,2024-06-14,Customer_089,Tool Lite,Accessories,2,304.0,608.01,North,Carol Davis,Q2,June,2024,0.0
TXN_270757,2025-05-05,Customer_075,Widget A,Tools,2,654.84,1309.69,North,Bob Smith,Q2,May,2025,0.0
TXN_271241,2025-09-02,Customer_007,Widget B,Tools,3,108.72,326.17,East,Carol Davis,Q3,September,2025,0.0
TXN_405831,2024-09-22,Customer_068,Widget A,Tools,1,143.26,143.26,North,Eva Brown,Q3,September,2024,12.6
TXN_670123,2023-12-29,Customer_042,Tool Pro,Electronics,7,81.75,572.26,East,Carol Davis,Q4,December,2023,14.0
TXN_708222,2024-09-29,Customer_046,Widget A,Accessories,4,22.33,89.32,South,Alice Johnson,Q3,September,2024,5.6
TXN_270948,2025-02-01,Customer_014,Gadget Y,Tools,4,3.3,13.21,South,Bob Smith,Q1,February,2025,0.0
TXN_823153,2024-04-03,Customer_068,Tool Pro,Accessories,2,768.74,1537.48,Central,Eva Brown,Q2,April,2024,0.0
TXN_180111,2024-01-18,Customer_015,Gadget Y,Tools,1,213.1,213.1,South,Alice Johnson,Q1,January,2024,0.0
TXN_245766,2024-08-08,Customer_057,Tool Lite,Tools,1,290.76,290.76,Central,Eva Brown,Q3,August,2024,0.0
TXN_419484,2024-09-08,Customer_004,Widget B,Accessories,3,139.49,418.48,North,Bob Smith,Q3,September,2024,13.9
TXN_231432,2025-08-28,Customer_027,Widget B,Tools,5,348.19,1740.97,South,Alice Johnson,Q3,August,2025,0.0
TXN_912323,2024-01-16,Customer_062,Widget A,Electronics,3,168.49,505.47,West,Alice Johnson,Q1,January,2024,0.7
TXN_162144,2025-07-30,Customer_061,Tool Pro,Accessories,3,61.41,184.24,North,Carol Davis,Q3,July,2025,6.0
TXN_731024,2023-10-04,Customer_027,Widget A,Electronics,1,1157.46,1157.46,Central,Bob Smith,Q4,October,2023,7.0
TXN_390849,2023-12-25,Customer_075,Widget B,Accessories,2,182.38,364.76,East,Carol Davis,Q4,December,2023,10.0
TXN_697935,2025-06-12,Customer_009,Widget B,Accessories,1,54.19,54.19,North,Eva Brown,Q2,June,2025,0.0
TXN_300852,2025-03-18,Customer_037,Widget B,Accessories,1,268.44,268.44,South,Eva Brown,Q1,March,2025,14.5
TXN_597775,2024-04-30,Customer_047,Tool Pro,Accessories,1,2635.58,2635.58,Central,Bob Smith,Q2,April,2024,0.0
TXN_498055,2024-01-11,Customer_055,Widget B,Tools,2,598.77,1197.54,South,Eva Brown,Q1,January,2024,2.3
TXN_215674,2024-08-10,Customer_067,Widget A,Tools,3,75.22,225.65,South,David Wilson,Q3,August,2024,0.0
TXN_857215,2025-09-14,Customer_006,Gadget X,Accessories,3,111.25,333.74,North,Carol Davis,Q3,September,2025,0.0
TXN_729554,2024-10-22,Customer_095,Gadget X,Tools,6,102.07,612.41,East,David Wilson,Q4,October,2024,8.1
TXN_981913,2024-12-05,Customer_061,Widget B,Electronics,6,19.5,117.0,East,Bob Smith,Q4,December,2024,13.5
TXN_559337,2025-08-12,Customer_067,Widget A,Tools,4,46.29,185.15,North,Alice Johnson,Q3,August,2025,8.0
